Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_000001215.4	Primary Assembly	Y			DS485960.1	Chromosome	NW_001847249.1	unlocalized-scaffold	1012	chrY_DS485960v1_random	199	211000022279589
GCA_000001215.4	Primary Assembly	Y			DS485963.1	Chromosome	NW_001847252.1	unlocalized-scaffold	1012	chrY_DS485963v1_random	199	211000022279670
GCA_000001215.4	Primary Assembly	Y			DS485972.1	Chromosome	NW_001847261.1	unlocalized-scaffold	1010	chrY_DS485972v1_random	199	211000022279646
GCA_000001215.4	Primary Assembly	Y			DS485974.1	Chromosome	NW_001847263.1	unlocalized-scaffold	1010	chrY_DS485974v1_random	199	211000022279639
GCA_000001215.4	Primary Assembly	Y			DS485975.1	Chromosome	NW_001847264.1	unlocalized-scaffold	1010	chrY_DS485975v1_random	199	211000022279235
GCA_000001215.4	Primary Assembly	Y			DS486003.1	Chromosome	NW_001847292.1	unlocalized-scaffold	1001	chrY_DS486003v1_random	199	211000022278495
GCA_000001215.4	Primary Assembly	Un			CP007071.1	Chromosome	NW_007931073.1	unplaced-scaffold	19956	chrUn_CP007071v1		2Cen_mapped_Scaffold_10_D1684
GCA_000001215.4	Primary Assembly	Un			CP007072.1	Chromosome	NW_007931074.1	unplaced-scaffold	44411	chrUn_CP007072v1		2Cen_mapped_Scaffold_43_D1668
GCA_000001215.4	Primary Assembly	Un			CP007073.1	Chromosome	NW_007931075.1	unplaced-scaffold	13157	chrUn_CP007073v1		2R2_mapped_Scaffold_56_D1828
GCA_000001215.4	Primary Assembly	Un			CP007074.1	Chromosome	NW_007931076.1	unplaced-scaffold	76224	chrUn_CP007074v1		3Cen_mapped_Scaffold_1_D1896_D1895
GCA_000001215.4	Primary Assembly	Un			CP007075.1	Chromosome	NW_007931077.1	unplaced-scaffold	11983	chrUn_CP007075v1		3Cen_mapped_Scaffold_27_D1777
GCA_000001215.4	Primary Assembly	Un			CP007076.1	Chromosome	NW_007931078.1	unplaced-scaffold	87365	chrUn_CP007076v1		3Cen_mapped_Scaffold_31_D1643_D1653_D1791
GCA_000001215.4	Primary Assembly	Un			CP007077.1	Chromosome	NW_007931079.1	unplaced-scaffold	36913	chrUn_CP007077v1		3Cen_mapped_Scaffold_36_D1605
GCA_000001215.4	Primary Assembly	Un			CP007078.1	Chromosome	NW_007931080.1	unplaced-scaffold	22604	chrUn_CP007078v1		3Cen_mapped_Scaffold_41_D1641
GCA_000001215.4	Primary Assembly	Un			CP007079.1	Chromosome	NW_007931081.1	unplaced-scaffold	23238	chrUn_CP007079v1		3Cen_mapped_Scaffold_50_D1686
GCA_000001215.4	Primary Assembly	Un			CP007080.1	Chromosome	NW_007931082.1	unplaced-scaffold	86267	chrUn_CP007080v1		Unmapped_Scaffold_4_D1555_D1692
GCA_000001215.4	Primary Assembly	Un			CP007081.1	Chromosome	NW_007931083.1	unplaced-scaffold	88768	chrUn_CP007081v1		Unmapped_Scaffold_8_D1580_D1567
GCA_000001215.4	Primary Assembly	Un			CP007082.1	Chromosome	NW_007931084.1	unplaced-scaffold	36482	chrUn_CP007082v1		Unmapped_Scaffold_11_D1754
GCA_000001215.4	Primary Assembly	Un			CP007083.1	Chromosome	NW_007931085.1	unplaced-scaffold	25537	chrUn_CP007083v1		Unmapped_Scaffold_13_D1782
GCA_000001215.4	Primary Assembly	Un			CP007084.1	Chromosome	NW_007931086.1	unplaced-scaffold	62570	chrUn_CP007084v1		Unmapped_Scaffold_17_D1756_D1775
GCA_000001215.4	Primary Assembly	Un			CP007085.1	Chromosome	NW_007931087.1	unplaced-scaffold	45120	chrUn_CP007085v1		Unmapped_Scaffold_22_D1753
GCA_000001215.4	Primary Assembly	Un			CP007086.1	Chromosome	NW_007931088.1	unplaced-scaffold	22882	chrUn_CP007086v1		Unmapped_Scaffold_24_D1707
GCA_000001215.4	Primary Assembly	Un			CP007087.1	Chromosome	NW_007931089.1	unplaced-scaffold	46986	chrUn_CP007087v1		Unmapped_Scaffold_28_D1723
GCA_000001215.4	Primary Assembly	Un			CP007088.1	Chromosome	NW_007931090.1	unplaced-scaffold	37106	chrUn_CP007088v1		Unmapped_Scaffold_29_D1705
GCA_000001215.4	Primary Assembly	Un			CP007089.1	Chromosome	NW_007931091.1	unplaced-scaffold	16157	chrUn_CP007089v1		Unmapped_Scaffold_32_D1773
GCA_000001215.4	Primary Assembly	Un			CP007090.1	Chromosome	NW_007931092.1	unplaced-scaffold	57785	chrUn_CP007090v1		Unmapped_Scaffold_35_D1599
GCA_000001215.4	Primary Assembly	Un			CP007091.1	Chromosome	NW_007931093.1	unplaced-scaffold	20763	chrUn_CP007091v1		Unmapped_Scaffold_37_D1608
GCA_000001215.4	Primary Assembly	Un			CP007092.1	Chromosome	NW_007931094.1	unplaced-scaffold	28305	chrUn_CP007092v1		Unmapped_Scaffold_38_D1625
GCA_000001215.4	Primary Assembly	Un			CP007093.1	Chromosome	NW_007931095.1	unplaced-scaffold	25698	chrUn_CP007093v1		Unmapped_Scaffold_44_D1670
GCA_000001215.4	Primary Assembly	Un			CP007094.1	Chromosome	NW_007931096.1	unplaced-scaffold	29583	chrUn_CP007094v1		Unmapped_Scaffold_45_D1673
GCA_000001215.4	Primary Assembly	Un			CP007095.1	Chromosome	NW_007931097.1	unplaced-scaffold	25560	chrUn_CP007095v1		Unmapped_Scaffold_46_D1675
GCA_000001215.4	Primary Assembly	Un			CP007096.1	Chromosome	NW_007931098.1	unplaced-scaffold	26115	chrUn_CP007096v1		Unmapped_Scaffold_48_D1678
GCA_000001215.4	Primary Assembly	Un			CP007097.1	Chromosome	NW_007931099.1	unplaced-scaffold	13455	chrUn_CP007097v1		Unmapped_Scaffold_51_D1697
GCA_000001215.4	Primary Assembly	Un			CP007098.1	Chromosome	NW_007931100.1	unplaced-scaffold	43383	chrUn_CP007098v1		Unmapped_Scaffold_52_D1739
GCA_000001215.4	Primary Assembly	Un			CP007099.1	Chromosome	NW_007931101.1	unplaced-scaffold	12632	chrUn_CP007099v1		Unmapped_Scaffold_54_D1776
GCA_000001215.4	Primary Assembly	Un			CP007100.1	Chromosome	NW_007931102.1	unplaced-scaffold	10091	chrUn_CP007100v1		Unmapped_Scaffold_58_D1862
GCA_000001215.4	Primary Assembly	Un			CP007101.1	Chromosome	NW_007931103.1	unplaced-scaffold	24503	chrUn_CP007101v1		Unmapped_Scaffold_60_D1601
GCA_000001215.4	Primary Assembly	Un			CP007102.1	Chromosome	NW_007931104.1	unplaced-scaffold	12714	chrUn_CP007102v1		211000022278279
GCA_000001215.4	Primary Assembly	Un			CP007105.1	Chromosome	NW_007931107.1	unplaced-scaffold	47411	chrUn_CP007105v1		XY_mapped_Scaffold_42_D1648
GCA_000001215.4	Primary Assembly	Un			CP007120.1	Chromosome	NW_007931121.1	unplaced-scaffold	76973	chrUn_CP007120v1		rDNA
GCA_000001215.4	Primary Assembly	Un			DS483562.1	Chromosome	NW_001844851.1	unplaced-scaffold	50625	chrUn_DS483562v1		XY_mapped_Scaffold_7_D1574
GCA_000001215.4	Primary Assembly	Un			DS483629.1	Chromosome	NW_001844918.1	unplaced-scaffold	15417	chrUn_DS483629v1		211000022280772
GCA_000001215.4	Primary Assembly	Un			DS483641.1	Chromosome	NW_001844930.1	unplaced-scaffold	14503	chrUn_DS483641v1		211000022280659
GCA_000001215.4	Primary Assembly	Un			DS483646.1	Chromosome	NW_001844935.1	unplaced-scaffold	14098	chrUn_DS483646v1		211000022280328
GCA_000001215.4	Primary Assembly	Un			DS483647.1	Chromosome	NW_001844936.1	unplaced-scaffold	14028	chrUn_DS483647v1		211000022280541
GCA_000001215.4	Primary Assembly	Un			DS483649.1	Chromosome	NW_001844938.1	unplaced-scaffold	13935	chrUn_DS483649v1		211000022280259
GCA_000001215.4	Primary Assembly	Un			DS483650.1	Chromosome	NW_001844939.1	unplaced-scaffold	13906	chrUn_DS483650v1		211000022278875
GCA_000001215.4	Primary Assembly	Un			DS483658.1	Chromosome	NW_001844947.1	unplaced-scaffold	13455	chrUn_DS483658v1		211000022279719
GCA_000001215.4	Primary Assembly	Un			DS483659.1	Chromosome	NW_001844948.1	unplaced-scaffold	13416	chrUn_DS483659v1		211000022279579
GCA_000001215.4	Primary Assembly	Un			DS483662.1	Chromosome	NW_001844951.1	unplaced-scaffold	13317	chrUn_DS483662v1		211000022279094
GCA_000001215.4	Primary Assembly	Un			DS483663.1	Chromosome	NW_001844952.1	unplaced-scaffold	13256	chrUn_DS483663v1		211000022279556
GCA_000001215.4	Primary Assembly	Un			DS483670.1	Chromosome	NW_001844959.1	unplaced-scaffold	12827	chrUn_DS483670v1		211000022279754
GCA_000001215.4	Primary Assembly	Un			DS483673.1	Chromosome	NW_001844962.1	unplaced-scaffold	12654	chrUn_DS483673v1		211000022279420
GCA_000001215.4	Primary Assembly	Un			DS483674.1	Chromosome	NW_001844963.1	unplaced-scaffold	12632	chrUn_DS483674v1		211000022279022
GCA_000001215.4	Primary Assembly	Un			DS483675.1	Chromosome	NW_001844964.1	unplaced-scaffold	12536	chrUn_DS483675v1		211000022279503
GCA_000001215.4	Primary Assembly	Un			DS483678.1	Chromosome	NW_001844967.1	unplaced-scaffold	12424	chrUn_DS483678v1		211000022278978
GCA_000001215.4	Primary Assembly	Un			DS483679.1	Chromosome	NW_001844968.1	unplaced-scaffold	12424	chrUn_DS483679v1		211000022279829
GCA_000001215.4	Primary Assembly	Un			DS483680.1	Chromosome	NW_001844969.1	unplaced-scaffold	12399	chrUn_DS483680v1		211000022278916
GCA_000001215.4	Primary Assembly	Un			DS483681.1	Chromosome	NW_001844970.1	unplaced-scaffold	12368	chrUn_DS483681v1		211000022279098
GCA_000001215.4	Primary Assembly	Un			DS483682.1	Chromosome	NW_001844971.1	unplaced-scaffold	12354	chrUn_DS483682v1		211000022278777
GCA_000001215.4	Primary Assembly	Un			DS483686.1	Chromosome	NW_001844975.1	unplaced-scaffold	12148	chrUn_DS483686v1		211000022279594
GCA_000001215.4	Primary Assembly	Un			DS483687.1	Chromosome	NW_001844976.1	unplaced-scaffold	12142	chrUn_DS483687v1		211000022279637
GCA_000001215.4	Primary Assembly	Un			DS483688.1	Chromosome	NW_001844977.1	unplaced-scaffold	12095	chrUn_DS483688v1		211000022279456
GCA_000001215.4	Primary Assembly	Un			DS483689.1	Chromosome	NW_001844978.1	unplaced-scaffold	12034	chrUn_DS483689v1		211000022279893
GCA_000001215.4	Primary Assembly	Un			DS483692.1	Chromosome	NW_001844981.1	unplaced-scaffold	11985	chrUn_DS483692v1		211000022278390
GCA_000001215.4	Primary Assembly	Un			DS483693.1	Chromosome	NW_001844982.1	unplaced-scaffold	11958	chrUn_DS483693v1		211000022279189
GCA_000001215.4	Primary Assembly	Un			DS483694.1	Chromosome	NW_001844983.1	unplaced-scaffold	11951	chrUn_DS483694v1		211000022278399
GCA_000001215.4	Primary Assembly	Un			DS483695.1	Chromosome	NW_001844984.1	unplaced-scaffold	11743	chrUn_DS483695v1		211000022278549
GCA_000001215.4	Primary Assembly	Un			DS483700.1	Chromosome	NW_001844989.1	unplaced-scaffold	11430	chrUn_DS483700v1		211000022278269
GCA_000001215.4	Primary Assembly	Un			DS483701.1	Chromosome	NW_001844990.1	unplaced-scaffold	11220	chrUn_DS483701v1		211000022279423
GCA_000001215.4	Primary Assembly	Un			DS483702.1	Chromosome	NW_001844991.1	unplaced-scaffold	11148	chrUn_DS483702v1		211000022280064
GCA_000001215.4	Primary Assembly	Un			DS483703.1	Chromosome	NW_001844992.1	unplaced-scaffold	11126	chrUn_DS483703v1		211000022278686
GCA_000001215.4	Primary Assembly	Un			DS483705.1	Chromosome	NW_001844994.1	unplaced-scaffold	27456	chrUn_DS483705v1		211000022278049
GCA_000001215.4	Primary Assembly	Un			DS483707.1	Chromosome	NW_001844996.1	unplaced-scaffold	25840	chrUn_DS483707v1		211000022278415
GCA_000001215.4	Primary Assembly	Un			DS483709.1	Chromosome	NW_001844998.1	unplaced-scaffold	18299	chrUn_DS483709v1		211000022280761
GCA_000001215.4	Primary Assembly	Un			DS483711.1	Chromosome	NW_001845000.1	unplaced-scaffold	14687	chrUn_DS483711v1		211000022278217
GCA_000001215.4	Primary Assembly	Un			DS483712.1	Chromosome	NW_001845001.1	unplaced-scaffold	14199	chrUn_DS483712v1		211000022278974
GCA_000001215.4	Primary Assembly	Un			DS483719.1	Chromosome	NW_001845008.1	unplaced-scaffold	12027	chrUn_DS483719v1		211000022278273
GCA_000001215.4	Primary Assembly	Un			DS483723.1	Chromosome	NW_001845012.1	unplaced-scaffold	21074	chrUn_DS483723v1		211000022278354
GCA_000001215.4	Primary Assembly	Un			DS483724.1	Chromosome	NW_001845013.1	unplaced-scaffold	13501	chrUn_DS483724v1		211000022280596
GCA_000001215.4	Primary Assembly	Un			DS483726.1	Chromosome	NW_001845015.1	unplaced-scaffold	14983	chrUn_DS483726v1		211000022279114
GCA_000001215.4	Primary Assembly	Un			DS483728.1	Chromosome	NW_001845017.1	unplaced-scaffold	12681	chrUn_DS483728v1		211000022278185
GCA_000001215.4	Primary Assembly	Un			DS483734.1	Chromosome	NW_001845023.1	unplaced-scaffold	15522	chrUn_DS483734v1		211000022279276
GCA_000001215.4	Primary Assembly	Un			DS483735.1	Chromosome	NW_001845024.1	unplaced-scaffold	15068	chrUn_DS483735v1		211000022280237
GCA_000001215.4	Primary Assembly	Un			DS483736.1	Chromosome	NW_001845025.1	unplaced-scaffold	14006	chrUn_DS483736v1		211000022278653
GCA_000001215.4	Primary Assembly	Un			DS483737.1	Chromosome	NW_001845026.1	unplaced-scaffold	13553	chrUn_DS483737v1		211000022279892
GCA_000001215.4	Primary Assembly	Un			DS483738.1	Chromosome	NW_001845027.1	unplaced-scaffold	12856	chrUn_DS483738v1		211000022279146
GCA_000001215.4	Primary Assembly	Un			DS483739.1	Chromosome	NW_001845028.1	unplaced-scaffold	12459	chrUn_DS483739v1		211000022279345
GCA_000001215.4	Primary Assembly	Un			DS483740.1	Chromosome	NW_001845029.1	unplaced-scaffold	12002	chrUn_DS483740v1		211000022279001
GCA_000001215.4	Primary Assembly	Un			DS483741.1	Chromosome	NW_001845030.1	unplaced-scaffold	11807	chrUn_DS483741v1		211000022279523
GCA_000001215.4	Primary Assembly	Un			DS483743.1	Chromosome	NW_001845032.1	unplaced-scaffold	11569	chrUn_DS483743v1		211000022278849
GCA_000001215.4	Primary Assembly	Un			DS483744.1	Chromosome	NW_001845033.1	unplaced-scaffold	9865	chrUn_DS483744v1		211000022280750
GCA_000001215.4	Primary Assembly	Un			DS483746.1	Chromosome	NW_001845035.1	unplaced-scaffold	9341	chrUn_DS483746v1		211000022279869
GCA_000001215.4	Primary Assembly	Un			DS483748.1	Chromosome	NW_001845037.1	unplaced-scaffold	8346	chrUn_DS483748v1		211000022278215
GCA_000001215.4	Primary Assembly	Un			DS483749.1	Chromosome	NW_001845038.1	unplaced-scaffold	8007	chrUn_DS483749v1		211000022279695
GCA_000001215.4	Primary Assembly	Un			DS483750.1	Chromosome	NW_001845039.1	unplaced-scaffold	7722	chrUn_DS483750v1		211000022279735
GCA_000001215.4	Primary Assembly	Un			DS483751.1	Chromosome	NW_001845040.1	unplaced-scaffold	7314	chrUn_DS483751v1		211000022280490
GCA_000001215.4	Primary Assembly	Un			DS483753.1	Chromosome	NW_001845042.1	unplaced-scaffold	7123	chrUn_DS483753v1		211000022280465
GCA_000001215.4	Primary Assembly	Un			DS483754.1	Chromosome	NW_001845043.1	unplaced-scaffold	7003	chrUn_DS483754v1		211000022280734
GCA_000001215.4	Primary Assembly	Un			DS483755.1	Chromosome	NW_001845044.1	unplaced-scaffold	6936	chrUn_DS483755v1		211000022278032
GCA_000001215.4	Primary Assembly	Un			DS483757.1	Chromosome	NW_001845046.1	unplaced-scaffold	6900	chrUn_DS483757v1		211000022280476
GCA_000001215.4	Primary Assembly	Un			DS483758.1	Chromosome	NW_001845047.1	unplaced-scaffold	6860	chrUn_DS483758v1		211000022280735
GCA_000001215.4	Primary Assembly	Un			DS483759.1	Chromosome	NW_001845048.1	unplaced-scaffold	6860	chrUn_DS483759v1		211000022279018
GCA_000001215.4	Primary Assembly	Un			DS483760.1	Chromosome	NW_001845049.1	unplaced-scaffold	6825	chrUn_DS483760v1		211000022280699
GCA_000001215.4	Primary Assembly	Un			DS483762.1	Chromosome	NW_001845051.1	unplaced-scaffold	6698	chrUn_DS483762v1		211000022280447
GCA_000001215.4	Primary Assembly	Un			DS483763.1	Chromosome	NW_001845052.1	unplaced-scaffold	6546	chrUn_DS483763v1		211000022280640
GCA_000001215.4	Primary Assembly	Un			DS483767.1	Chromosome	NW_001845056.1	unplaced-scaffold	6396	chrUn_DS483767v1		211000022279879
GCA_000001215.4	Primary Assembly	Un			DS483768.1	Chromosome	NW_001845057.1	unplaced-scaffold	6294	chrUn_DS483768v1		211000022280236
GCA_000001215.4	Primary Assembly	Un			DS483769.1	Chromosome	NW_001845058.1	unplaced-scaffold	6237	chrUn_DS483769v1		211000022279539
GCA_000001215.4	Primary Assembly	Un			DS483770.1	Chromosome	NW_001845059.1	unplaced-scaffold	6193	chrUn_DS483770v1		211000022280519
GCA_000001215.4	Primary Assembly	Un			DS483772.1	Chromosome	NW_001845061.1	unplaced-scaffold	6076	chrUn_DS483772v1		211000022279177
GCA_000001215.4	Primary Assembly	Un			DS483773.1	Chromosome	NW_001845062.1	unplaced-scaffold	6062	chrUn_DS483773v1		211000022280046
GCA_000001215.4	Primary Assembly	Un			DS483774.1	Chromosome	NW_001845063.1	unplaced-scaffold	6041	chrUn_DS483774v1		211000022280518
GCA_000001215.4	Primary Assembly	Un			DS483776.1	Chromosome	NW_001845065.1	unplaced-scaffold	6000	chrUn_DS483776v1		211000022280545
GCA_000001215.4	Primary Assembly	Un			DS483780.1	Chromosome	NW_001845069.1	unplaced-scaffold	5968	chrUn_DS483780v1		211000022280437
GCA_000001215.4	Primary Assembly	Un			DS483781.1	Chromosome	NW_001845070.1	unplaced-scaffold	5952	chrUn_DS483781v1		211000022280655
GCA_000001215.4	Primary Assembly	Un			DS483782.1	Chromosome	NW_001845071.1	unplaced-scaffold	5915	chrUn_DS483782v1		211000022279884
GCA_000001215.4	Primary Assembly	Un			DS483783.1	Chromosome	NW_001845072.1	unplaced-scaffold	5891	chrUn_DS483783v1		211000022279147
GCA_000001215.4	Primary Assembly	Un			DS483785.1	Chromosome	NW_001845074.1	unplaced-scaffold	5772	chrUn_DS483785v1		211000022280462
GCA_000001215.4	Primary Assembly	Un			DS483787.1	Chromosome	NW_001845076.1	unplaced-scaffold	5698	chrUn_DS483787v1		211000022280472
GCA_000001215.4	Primary Assembly	Un			DS483792.1	Chromosome	NW_001845081.1	unplaced-scaffold	5465	chrUn_DS483792v1		211000022279380
GCA_000001215.4	Primary Assembly	Un			DS483793.1	Chromosome	NW_001845082.1	unplaced-scaffold	5463	chrUn_DS483793v1		211000022280517
GCA_000001215.4	Primary Assembly	Un			DS483796.1	Chromosome	NW_001845085.1	unplaced-scaffold	5383	chrUn_DS483796v1		211000022280727
GCA_000001215.4	Primary Assembly	Un			DS483797.1	Chromosome	NW_001845086.1	unplaced-scaffold	5360	chrUn_DS483797v1		211000022279257
GCA_000001215.4	Primary Assembly	Un			DS483798.1	Chromosome	NW_001845087.1	unplaced-scaffold	5324	chrUn_DS483798v1		211000022280656
GCA_000001215.4	Primary Assembly	Un			DS483799.1	Chromosome	NW_001845088.1	unplaced-scaffold	5323	chrUn_DS483799v1		211000022278556
GCA_000001215.4	Primary Assembly	Un			DS483800.1	Chromosome	NW_001845089.1	unplaced-scaffold	5316	chrUn_DS483800v1		211000022280637
GCA_000001215.4	Primary Assembly	Un			DS483801.1	Chromosome	NW_001845090.1	unplaced-scaffold	5281	chrUn_DS483801v1		211000022279634
GCA_000001215.4	Primary Assembly	Un			DS483804.1	Chromosome	NW_001845093.1	unplaced-scaffold	5189	chrUn_DS483804v1		211000022279559
GCA_000001215.4	Primary Assembly	Un			DS483805.1	Chromosome	NW_001845094.1	unplaced-scaffold	5182	chrUn_DS483805v1		211000022278960
GCA_000001215.4	Primary Assembly	Un			DS483806.1	Chromosome	NW_001845095.1	unplaced-scaffold	5098	chrUn_DS483806v1		211000022280459
GCA_000001215.4	Primary Assembly	Un			DS483807.1	Chromosome	NW_001845096.1	unplaced-scaffold	5061	chrUn_DS483807v1		211000022280720
GCA_000001215.4	Primary Assembly	Un			DS483808.1	Chromosome	NW_001845097.1	unplaced-scaffold	5060	chrUn_DS483808v1		211000022278712
GCA_000001215.4	Primary Assembly	Un			DS483810.1	Chromosome	NW_001845099.1	unplaced-scaffold	5026	chrUn_DS483810v1		211000022280583
GCA_000001215.4	Primary Assembly	Un			DS483811.1	Chromosome	NW_001845100.1	unplaced-scaffold	5000	chrUn_DS483811v1		211000022280615
GCA_000001215.4	Primary Assembly	Un			DS483812.1	Chromosome	NW_001845101.1	unplaced-scaffold	4996	chrUn_DS483812v1		211000022280461
GCA_000001215.4	Primary Assembly	Un			DS483813.1	Chromosome	NW_001845102.1	unplaced-scaffold	4994	chrUn_DS483813v1		211000022280558
GCA_000001215.4	Primary Assembly	Un			DS483814.1	Chromosome	NW_001845103.1	unplaced-scaffold	4986	chrUn_DS483814v1		211000022280087
GCA_000001215.4	Primary Assembly	Un			DS483815.1	Chromosome	NW_001845104.1	unplaced-scaffold	4967	chrUn_DS483815v1		211000022279928
GCA_000001215.4	Primary Assembly	Un			DS483816.1	Chromosome	NW_001845105.1	unplaced-scaffold	4939	chrUn_DS483816v1		211000022279913
GCA_000001215.4	Primary Assembly	Un			DS483817.1	Chromosome	NW_001845106.1	unplaced-scaffold	4933	chrUn_DS483817v1		211000022280589
GCA_000001215.4	Primary Assembly	Un			DS483819.1	Chromosome	NW_001845108.1	unplaced-scaffold	4903	chrUn_DS483819v1		211000022280445
GCA_000001215.4	Primary Assembly	Un			DS483820.1	Chromosome	NW_001845109.1	unplaced-scaffold	4888	chrUn_DS483820v1		211000022279453
GCA_000001215.4	Primary Assembly	Un			DS483822.1	Chromosome	NW_001845111.1	unplaced-scaffold	4865	chrUn_DS483822v1		211000022280233
