Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001486.1	Chromosome	NW_025226543.1	unplaced-scaffold	16840			scaffold71815
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001487.1	Chromosome	NW_025226544.1	unplaced-scaffold	16513			scaffold95041
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001488.1	Chromosome	NW_025226545.1	unplaced-scaffold	16179			scaffold45937
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001489.1	Chromosome	NW_025226546.1	unplaced-scaffold	16134			scaffold10377
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001490.1	Chromosome	NW_025226547.1	unplaced-scaffold	16079			scaffold193472
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001491.1	Chromosome	NW_025226548.1	unplaced-scaffold	16073			scaffold126504
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001492.1	Chromosome	NW_025226549.1	unplaced-scaffold	16048			scaffold59797
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001493.1	Chromosome	NW_025226550.1	unplaced-scaffold	15968			scaffold6422
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001494.1	Chromosome	NW_025226551.1	unplaced-scaffold	15808			scaffold105876
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001495.1	Chromosome	NW_025226552.1	unplaced-scaffold	15688			scaffold3105
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001496.1	Chromosome	NW_025226553.1	unplaced-scaffold	15551			scaffold109380
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001497.1	Chromosome	NW_025226554.1	unplaced-scaffold	15532			scaffold25845
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001498.1	Chromosome	NW_025226555.1	unplaced-scaffold	15344			scaffold3161
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001499.1	Chromosome	NW_025226556.1	unplaced-scaffold	15121			scaffold115679
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001500.1	Chromosome	NW_025226557.1	unplaced-scaffold	14826			scaffold98199
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001501.1	Chromosome	NW_025226558.1	unplaced-scaffold	14731			scaffold56404
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001502.1	Chromosome	NW_025226559.1	unplaced-scaffold	14487			scaffold176547
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001503.1	Chromosome	NW_025226560.1	unplaced-scaffold	14457			scaffold51045
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001504.1	Chromosome	NW_025226561.1	unplaced-scaffold	14317			scaffold140122
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001505.1	Chromosome	NW_025226562.1	unplaced-scaffold	14244			scaffold38011
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001506.1	Chromosome	NW_025226563.1	unplaced-scaffold	14103			scaffold95272
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001507.1	Chromosome	NW_025226564.1	unplaced-scaffold	13692			scaffold16616
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001508.1	Chromosome	NW_025226565.1	unplaced-scaffold	13668			scaffold5874
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001509.1	Chromosome	NW_025226566.1	unplaced-scaffold	13592			scaffold192044
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001510.1	Chromosome	NW_025226567.1	unplaced-scaffold	13516			scaffold18595
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001511.1	Chromosome	NW_025226568.1	unplaced-scaffold	13484			scaffold49885
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001512.1	Chromosome	NW_025226569.1	unplaced-scaffold	13129			scaffold8760
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001513.1	Chromosome	NW_025226570.1	unplaced-scaffold	13021			scaffold181776
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001514.1	Chromosome	NW_025226571.1	unplaced-scaffold	12912			scaffold73368
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001515.1	Chromosome	NW_025226572.1	unplaced-scaffold	12813			scaffold184824
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001516.1	Chromosome	NW_025226573.1	unplaced-scaffold	12786			scaffold63921
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001517.1	Chromosome	NW_025226574.1	unplaced-scaffold	12768			scaffold66396
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001518.1	Chromosome	NW_025226575.1	unplaced-scaffold	12733			scaffold75026
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001519.1	Chromosome	NW_025226576.1	unplaced-scaffold	12652			scaffold15023
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001520.1	Chromosome	NW_025226577.1	unplaced-scaffold	12598			scaffold217823
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001521.1	Chromosome	NW_025226578.1	unplaced-scaffold	12409			scaffold171504
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001522.1	Chromosome	NW_025226579.1	unplaced-scaffold	12374			scaffold177636
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001523.1	Chromosome	NW_025226580.1	unplaced-scaffold	12363			scaffold21583
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001524.1	Chromosome	NW_025226581.1	unplaced-scaffold	12318			scaffold184319
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001525.1	Chromosome	NW_025226582.1	unplaced-scaffold	12312			scaffold73729
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001526.1	Chromosome	NW_025226583.1	unplaced-scaffold	12281			scaffold98382
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001527.1	Chromosome	NW_025226584.1	unplaced-scaffold	12162			scaffold84812
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001528.1	Chromosome	NW_025226585.1	unplaced-scaffold	11992			scaffold172324
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001529.1	Chromosome	NW_025226586.1	unplaced-scaffold	11952			scaffold113453
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001530.1	Chromosome	NW_025226587.1	unplaced-scaffold	11892			scaffold178264
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001531.1	Chromosome	NW_025226588.1	unplaced-scaffold	11601			scaffold79337
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001532.1	Chromosome	NW_025226589.1	unplaced-scaffold	11591			scaffold185987
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001533.1	Chromosome	NW_025226590.1	unplaced-scaffold	11401			scaffold25218
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001534.1	Chromosome	NW_025226591.1	unplaced-scaffold	11389			scaffold176712
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001535.1	Chromosome	NW_025226592.1	unplaced-scaffold	11218			scaffold37638
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001536.1	Chromosome	NW_025226593.1	unplaced-scaffold	11150			scaffold91509
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001537.1	Chromosome	NW_025226594.1	unplaced-scaffold	11048			scaffold3125
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001538.1	Chromosome	NW_025226595.1	unplaced-scaffold	10992			scaffold186513
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001539.1	Chromosome	NW_025226596.1	unplaced-scaffold	10945			scaffold202527
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001540.1	Chromosome	NW_025226597.1	unplaced-scaffold	10816			scaffold87943
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001541.1	Chromosome	NW_025226598.1	unplaced-scaffold	10705			scaffold69171
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001542.1	Chromosome	NW_025226599.1	unplaced-scaffold	10614			scaffold55577
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001543.1	Chromosome	NW_025226600.1	unplaced-scaffold	10613			scaffold99535
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001544.1	Chromosome	NW_025226601.1	unplaced-scaffold	10610			scaffold316624
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001545.1	Chromosome	NW_025226602.1	unplaced-scaffold	10442			scaffold266224
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001546.1	Chromosome	NW_025226603.1	unplaced-scaffold	10368			scaffold135143
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001547.1	Chromosome	NW_025226604.1	unplaced-scaffold	10230			scaffold103636
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001548.1	Chromosome	NW_025226605.1	unplaced-scaffold	10200			scaffold41821
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001549.1	Chromosome	NW_025226606.1	unplaced-scaffold	10185			scaffold57708
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001550.1	Chromosome	NW_025226607.1	unplaced-scaffold	10180			scaffold93704
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001551.1	Chromosome	NW_025226608.1	unplaced-scaffold	10151			scaffold20223
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001552.1	Chromosome	NW_025226609.1	unplaced-scaffold	10143			scaffold97915
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001553.1	Chromosome	NW_025226610.1	unplaced-scaffold	10083			scaffold2774
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001554.1	Chromosome	NW_025226611.1	unplaced-scaffold	9887			scaffold118098
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001555.1	Chromosome	NW_025226612.1	unplaced-scaffold	9856			scaffold158784
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001556.1	Chromosome	NW_025226613.1	unplaced-scaffold	9845			scaffold102156
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001557.1	Chromosome	NW_025226614.1	unplaced-scaffold	9794			scaffold108784
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001558.1	Chromosome	NW_025226615.1	unplaced-scaffold	9739			scaffold182051
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001559.1	Chromosome	NW_025226616.1	unplaced-scaffold	9708			scaffold190367
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001560.1	Chromosome	NW_025226617.1	unplaced-scaffold	9577			scaffold131063
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001561.1	Chromosome	NW_025226618.1	unplaced-scaffold	9567			scaffold60741
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001562.1	Chromosome	NW_025226619.1	unplaced-scaffold	9520			scaffold222709
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001563.1	Chromosome	NW_025226620.1	unplaced-scaffold	9504			scaffold18890
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001564.1	Chromosome	NW_025226621.1	unplaced-scaffold	9396			scaffold227551
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001565.1	Chromosome	NW_025226622.1	unplaced-scaffold	9355			scaffold171106
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001566.1	Chromosome	NW_025226623.1	unplaced-scaffold	9355			scaffold185494
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001567.1	Chromosome	NW_025226624.1	unplaced-scaffold	9273			scaffold41764
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001568.1	Chromosome	NW_025226625.1	unplaced-scaffold	9245			scaffold4417
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001569.1	Chromosome	NW_025226626.1	unplaced-scaffold	9236			scaffold36778
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001570.1	Chromosome	NW_025226627.1	unplaced-scaffold	9231			scaffold261402
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001571.1	Chromosome	NW_025226628.1	unplaced-scaffold	9177			scaffold91210
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001572.1	Chromosome	NW_025226629.1	unplaced-scaffold	9131			scaffold191113
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001573.1	Chromosome	NW_025226630.1	unplaced-scaffold	9108			scaffold190315
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001574.1	Chromosome	NW_025226631.1	unplaced-scaffold	9091			scaffold77916
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001575.1	Chromosome	NW_025226632.1	unplaced-scaffold	9061			scaffold62391
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001576.1	Chromosome	NW_025226633.1	unplaced-scaffold	9054			scaffold230477
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001577.1	Chromosome	NW_025226634.1	unplaced-scaffold	9000			scaffold188924
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001578.1	Chromosome	NW_025226635.1	unplaced-scaffold	8989			scaffold46957
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001579.1	Chromosome	NW_025226636.1	unplaced-scaffold	8934			scaffold224130
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001580.1	Chromosome	NW_025226637.1	unplaced-scaffold	8910			scaffold174071
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001581.1	Chromosome	NW_025226638.1	unplaced-scaffold	8848			scaffold179492
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001582.1	Chromosome	NW_025226639.1	unplaced-scaffold	8792			scaffold19700
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001583.1	Chromosome	NW_025226640.1	unplaced-scaffold	8788			scaffold13844
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001584.1	Chromosome	NW_025226641.1	unplaced-scaffold	8700			scaffold203361
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001585.1	Chromosome	NW_025226642.1	unplaced-scaffold	8688			scaffold1117
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001586.1	Chromosome	NW_025226643.1	unplaced-scaffold	8638			scaffold195755
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001587.1	Chromosome	NW_025226644.1	unplaced-scaffold	8631			scaffold135024
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001588.1	Chromosome	NW_025226645.1	unplaced-scaffold	8584			scaffold130643
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001589.1	Chromosome	NW_025226646.1	unplaced-scaffold	8525			scaffold83176
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001590.1	Chromosome	NW_025226647.1	unplaced-scaffold	8502			scaffold58913
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001591.1	Chromosome	NW_025226648.1	unplaced-scaffold	8336			scaffold175010
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001592.1	Chromosome	NW_025226649.1	unplaced-scaffold	8269			scaffold26395
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001593.1	Chromosome	NW_025226650.1	unplaced-scaffold	8204			scaffold51261
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001594.1	Chromosome	NW_025226651.1	unplaced-scaffold	8194			scaffold85492
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001595.1	Chromosome	NW_025226652.1	unplaced-scaffold	8191			scaffold190148
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001596.1	Chromosome	NW_025226653.1	unplaced-scaffold	8159			scaffold177870
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001597.1	Chromosome	NW_025226654.1	unplaced-scaffold	8154			scaffold169831
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001598.1	Chromosome	NW_025226655.1	unplaced-scaffold	8114			scaffold234758
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001599.1	Chromosome	NW_025226656.1	unplaced-scaffold	8092			scaffold205695
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001600.1	Chromosome	NW_025226657.1	unplaced-scaffold	7893			scaffold170592
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001601.1	Chromosome	NW_025226658.1	unplaced-scaffold	7861			scaffold275895
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001602.1	Chromosome	NW_025226659.1	unplaced-scaffold	7841			scaffold220832
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001603.1	Chromosome	NW_025226660.1	unplaced-scaffold	7725			scaffold240263
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001604.1	Chromosome	NW_025226661.1	unplaced-scaffold	7670			scaffold112929
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001605.1	Chromosome	NW_025226662.1	unplaced-scaffold	7665			scaffold94183
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001606.1	Chromosome	NW_025226663.1	unplaced-scaffold	7656			scaffold152269
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001607.1	Chromosome	NW_025226664.1	unplaced-scaffold	7604			scaffold111823
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001608.1	Chromosome	NW_025226665.1	unplaced-scaffold	7579			scaffold190477
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001609.1	Chromosome	NW_025226666.1	unplaced-scaffold	7560			scaffold195974
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001610.1	Chromosome	NW_025226667.1	unplaced-scaffold	7532			scaffold179983
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001611.1	Chromosome	NW_025226668.1	unplaced-scaffold	7524			scaffold226582
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001612.1	Chromosome	NW_025226669.1	unplaced-scaffold	7510			scaffold179870
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001613.1	Chromosome	NW_025226670.1	unplaced-scaffold	7489			scaffold181893
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001614.1	Chromosome	NW_025226671.1	unplaced-scaffold	7459			scaffold227001
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001615.1	Chromosome	NW_025226672.1	unplaced-scaffold	7383			scaffold171666
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001616.1	Chromosome	NW_025226673.1	unplaced-scaffold	7377			scaffold65095
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001617.1	Chromosome	NW_025226674.1	unplaced-scaffold	7324			scaffold166934
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001618.1	Chromosome	NW_025226675.1	unplaced-scaffold	7323			scaffold33153
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001619.1	Chromosome	NW_025226676.1	unplaced-scaffold	7298			scaffold228047
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001620.1	Chromosome	NW_025226677.1	unplaced-scaffold	7298			scaffold244553
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001621.1	Chromosome	NW_025226678.1	unplaced-scaffold	7275			scaffold18381
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001622.1	Chromosome	NW_025226679.1	unplaced-scaffold	7275			scaffold20306
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001623.1	Chromosome	NW_025226680.1	unplaced-scaffold	7240			scaffold161403
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001624.1	Chromosome	NW_025226681.1	unplaced-scaffold	7219			scaffold67914
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001625.1	Chromosome	NW_025226682.1	unplaced-scaffold	7210			scaffold1282
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001626.1	Chromosome	NW_025226683.1	unplaced-scaffold	7198			scaffold38128
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001627.1	Chromosome	NW_025226684.1	unplaced-scaffold	7181			scaffold194528
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001628.1	Chromosome	NW_025226685.1	unplaced-scaffold	7124			scaffold13079
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001629.1	Chromosome	NW_025226686.1	unplaced-scaffold	7086			scaffold173567
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001630.1	Chromosome	NW_025226687.1	unplaced-scaffold	7060			scaffold194387
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001631.1	Chromosome	NW_025226688.1	unplaced-scaffold	7043			scaffold193041
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001632.1	Chromosome	NW_025226689.1	unplaced-scaffold	7039			scaffold240024
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001633.1	Chromosome	NW_025226690.1	unplaced-scaffold	7031			scaffold171479
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001634.1	Chromosome	NW_025226691.1	unplaced-scaffold	6979			scaffold120416
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001635.1	Chromosome	NW_025226692.1	unplaced-scaffold	6965			scaffold199217
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001636.1	Chromosome	NW_025226693.1	unplaced-scaffold	6958			scaffold216442
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001637.1	Chromosome	NW_025226694.1	unplaced-scaffold	6902			scaffold204617
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001638.1	Chromosome	NW_025226695.1	unplaced-scaffold	6883			scaffold186925
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001639.1	Chromosome	NW_025226696.1	unplaced-scaffold	6850			scaffold180209
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001640.1	Chromosome	NW_025226697.1	unplaced-scaffold	6707			scaffold209898
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001641.1	Chromosome	NW_025226698.1	unplaced-scaffold	6697			scaffold130577
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001642.1	Chromosome	NW_025226699.1	unplaced-scaffold	6695			scaffold216120
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001643.1	Chromosome	NW_025226700.1	unplaced-scaffold	6689			scaffold217963
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001644.1	Chromosome	NW_025226701.1	unplaced-scaffold	6682			scaffold213920
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001645.1	Chromosome	NW_025226702.1	unplaced-scaffold	6681			scaffold246382
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001646.1	Chromosome	NW_025226703.1	unplaced-scaffold	6676			scaffold110171
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001647.1	Chromosome	NW_025226704.1	unplaced-scaffold	6651			scaffold183108
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001648.1	Chromosome	NW_025226705.1	unplaced-scaffold	6641			scaffold124414
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001649.1	Chromosome	NW_025226706.1	unplaced-scaffold	6631			scaffold110117
GCA_018294505.1	Primary Assembly	Un			JAGHKL010001650.1	Chromosome	NW_025226707.1	unplaced-scaffold	6608			scaffold182300
